M_CD,UP_TIIME,POWER,TEMP,POWER_DIFF,TEMP_DIFF,POWER_5MAVG,TEMP_5MAVG,ERR_CD_5FUTURE
"1006",48,882,251,-1,-1,-2.600000,-0.200000,"0"
"1006",49,880,251,-2,0,-2.600000,-0.200000,"0"
"1006",50,879,252,-1,1,-1.600000,0.200000,"0"
"1006",51,871,252,-8,0,-3.000000,0.200000,"0"
"1006",52,871,252,0,0,-2.400000,0.000000,"0"
"1006",53,870,252,-1,0,-2.400000,0.200000,"0"
"1007",0,948,250,0,0,0.000000,0.000000,"0"
"1007",1,947,250,-1,0,0.000000,0.000000,"0"
"1007",2,945,250,-2,0,0.000000,0.000000,"0"
"1007",3,944,250,-1,0,0.000000,0.000000,"0"
"1007",4,939,250,-5,0,-1.800000,0.000000,"0"
"1007",5,938,250,-1,0,-2.000000,0.000000,"0"
"1007",6,936,250,-2,0,-2.200000,0.000000,"0"
"1007",7,936,250,0,0,-1.800000,0.000000,"0"
"1007",8,935,251,-1,1,-1.800000,0.200000,"0"
"1007",9,935,250,0,-1,-0.800000,0.000000,"0"
"1007",10,935,250,0,0,-0.600000,0.000000,"0"
"1007",11,933,251,-2,1,-0.600000,0.200000,"0"
"1007",12,933,250,0,-1,-0.600000,0.000000,"0"
"1007",13,931,251,-2,1,-0.800000,0.000000,"0"
"1007",14,928,251,-3,0,-1.400000,0.200000,"0"
"1007",15,928,251,0,0,-1.400000,0.200000,"0"
"1007",16,927,252,-1,1,-1.200000,0.200000,"0"
"1007",17,925,250,-2,-2,-1.600000,0.000000,"0"
"1007",18,925,250,0,0,-1.200000,-0.200000,"0"
"1007",19,924,250,-1,0,-0.800000,-0.200000,"0"
"1007",20,923,251,-1,1,-1.000000,0.000000,"0"
"1007",21,923,250,0,-1,-0.800000,-0.400000,"0"
"1007",22,923,250,0,0,-0.400000,0.000000,"0"
"1007",23,923,250,0,0,-0.400000,0.000000,"0"
"1007",24,921,251,-2,1,-0.600000,0.200000,"0"
"1007",25,915,251,-6,0,-1.600000,0.000000,"0"
"1007",26,914,251,-1,0,-1.800000,0.200000,"0"
"1007",27,914,251,0,0,-1.800000,0.200000,"0"
"1007",28,914,251,0,0,-1.800000,0.200000,"0"
"1007",29,913,250,-1,-1,-1.600000,-0.200000,"0"
"1007",30,912,251,-1,1,-0.600000,0.000000,"0"
"1007",31,912,251,0,0,-0.400000,0.000000,"0"
"1007",32,911,251,-1,0,-0.600000,0.000000,"0"
"1007",33,910,251,-1,0,-0.800000,0.000000,"0"
"1007",34,910,251,0,0,-0.600000,0.200000,"0"
"1007",35,910,251,0,0,-0.400000,0.000000,"0"
"1007",36,907,252,-3,1,-1.000000,0.200000,"0"
"1007",37,906,252,-1,0,-1.000000,0.200000,"0"
"1007",38,904,251,-2,-1,-1.200000,0.000000,"0"
"1007",39,903,252,-1,1,-1.400000,0.200000,"0"
"1007",40,902,251,-1,-1,-1.600000,0.000000,"0"
"1007",41,900,251,-2,0,-1.400000,-0.200000,"0"
"1007",42,899,251,-1,0,-1.400000,-0.200000,"0"
"1007",43,897,252,-2,1,-1.400000,0.200000,"0"
"1007",44,897,251,0,-1,-1.200000,-0.200000,"0"
"1007",45,895,251,-2,0,-1.400000,0.000000,"0"
"1007",46,894,252,-1,1,-1.200000,0.200000,"0"
"1007",47,892,251,-2,-1,-1.400000,0.000000,"0"
"1007",48,890,251,-2,0,-1.400000,-0.200000,"0"
"1007",49,888,251,-2,0,-1.800000,0.000000,"0"
"1007",50,882,252,-6,1,-2.600000,0.200000,"0"
"1007",51,880,252,-2,0,-2.800000,0.000000,"0"
"1007",52,863,252,-17,0,-5.800000,0.200000,"0"
"1008",0,942,250,0,0,0.000000,0.000000,"0"
"1008",1,942,250,0,0,0.000000,0.000000,"0"
"1008",2,940,250,-2,0,0.000000,0.000000,"0"
"1008",3,939,250,-1,0,0.000000,0.000000,"0"
"1008",4,938,250,-1,0,-0.800000,0.000000,"0"
"1008",5,937,250,-1,0,-1.000000,0.000000,"0"
"1008",6,934,251,-3,1,-1.600000,0.200000,"0"
"1008",7,933,251,-1,0,-1.400000,0.200000,"0"
"1008",8,932,250,-1,-1,-1.400000,0.000000,"0"
"1008",9,932,250,0,0,-1.200000,0.000000,"0"
"1008",10,931,251,-1,1,-1.200000,0.200000,"0"
"1008",11,931,250,0,-1,-0.600000,-0.200000,"0"
"1008",12,930,251,-1,1,-0.600000,0.000000,"0"
"1008",13,930,251,0,0,-0.400000,0.200000,"0"
"1008",14,930,251,0,0,-0.400000,0.200000,"0"
"1008",15,929,251,-1,0,-0.400000,0.000000,"0"
"1008",16,929,251,0,0,-0.400000,0.200000,"0"
"1008",17,929,250,0,-1,-0.200000,-0.200000,"0"
"1008",18,928,251,-1,1,-0.400000,0.000000,"0"
"1008",19,928,251,0,0,-0.400000,0.000000,"0"
"1008",20,928,251,0,0,-0.200000,0.000000,"0"
"1008",21,928,250,0,-1,-0.200000,-0.200000,"0"
"1008",22,927,251,-1,1,-0.400000,0.200000,"0"
"1008",23,927,251,0,0,-0.200000,0.000000,"0"
"1008",24,927,251,0,0,-0.200000,0.000000,"0"
"1008",25,925,251,-2,0,-0.600000,0.000000,"0"
"1008",26,922,251,-3,0,-1.200000,0.200000,"0"
"1008",27,922,251,0,0,-1.000000,0.000000,"0"
"1008",28,922,251,0,0,-1.000000,0.000000,"0"
"1008",29,920,251,-2,0,-1.400000,0.000000,"0"
"1008",30,920,251,0,0,-1.000000,0.000000,"0"
"1008",31,917,251,-3,0,-1.000000,0.000000,"0"
"1008",32,917,251,0,0,-1.000000,0.000000,"0"
"1008",33,917,250,0,-1,-1.000000,-0.200000,"0"
"1008",34,916,251,-1,1,-0.800000,0.000000,"0"
"1008",35,916,251,0,0,-0.800000,0.000000,"0"
"1008",36,912,252,-4,1,-1.000000,0.200000,"0"
"1008",37,912,251,0,-1,-1.000000,0.000000,"0"
"1008",38,911,251,-1,0,-1.200000,0.200000,"0"
"1008",39,911,251,0,0,-1.000000,0.000000,"0"
"1008",40,909,250,-2,-1,-1.400000,-0.200000,"0"
"1008",41,909,250,0,0,-0.600000,-0.400000,"0"
"1008",42,907,252,-2,2,-1.000000,0.200000,"0"
"1008",43,907,252,0,0,-0.800000,0.200000,"0"
"1008",44,907,251,0,-1,-0.800000,0.000000,"0"
"1008",45,906,251,-1,0,-0.600000,0.200000,"0"
"1008",46,906,251,0,0,-0.600000,0.200000,"0"
"1008",47,906,251,0,0,-0.200000,-0.200000,"0"
"1008",48,904,252,-2,1,-0.600000,0.000000,"0"
"1008",49,904,251,0,-1,-0.600000,0.000000,"0"
"1008",50,904,251,0,0,-0.400000,0.000000,"0"
"1008",51,897,251,-7,0,-1.800000,0.000000,"0"
"1008",52,896,251,-1,0,-2.000000,0.000000,"0"
"1008",53,895,252,-1,1,-1.800000,0.000000,"0"
"1008",54,895,252,0,0,-1.800000,0.200000,"0"
"1008",55,891,252,-4,0,-2.600000,0.200000,"0"
"1008",56,891,252,0,0,-1.200000,0.200000,"0"
"1008",57,890,252,-1,0,-1.200000,0.200000,"0"
"1008",58,890,252,0,0,-1.000000,0.000000,"0"
"1008",59,889,252,-1,0,-1.200000,0.000000,"0"
"1008",60,888,252,-1,0,-0.600000,0.000000,"0"
"1008",61,888,251,0,-1,-0.600000,-0.200000,"0"
"1008",62,887,252,-1,1,-0.600000,0.000000,"0"
"1008",63,881,252,-6,0,-1.800000,0.000000,"0"
"1008",64,879,251,-2,-1,-2.000000,-0.200000,"0"
"1008",65,878,252,-1,1,-2.000000,0.000000,"0"
"1008",66,876,252,-2,0,-2.400000,0.200000,"0"
"1008",67,862,252,-14,0,-5.000000,0.000000,"0"
"1009",0,946,251,0,0,0.000000,0.000000,"0"
"1009",1,944,250,-2,-1,0.000000,0.000000,"0"
"1009",2,940,250,-4,0,0.000000,0.000000,"0"
"1009",3,939,251,-1,1,0.000000,0.000000,"0"
"1009",4,935,251,-4,0,-2.200000,0.000000,"0"
"1009",5,935,251,0,0,-2.200000,0.000000,"0"
"1009",6,935,251,0,0,-1.800000,0.200000,"0"
"1009",7,934,251,-1,0,-1.200000,0.200000,"0"
"1009",8,934,250,0,-1,-1.000000,-0.200000,"0"
"1009",9,934,250,0,0,-0.200000,-0.200000,"0"
"1009",10,933,251,-1,1,-0.400000,0.000000,"0"
"1009",11,931,251,-2,0,-0.800000,0.000000,"0"
"1009",12,931,251,0,0,-0.600000,0.000000,"0"
"1009",13,931,250,0,-1,-0.600000,0.000000,"0"
"1009",14,930,251,-1,1,-0.800000,0.200000,"0"
"1009",15,930,250,0,-1,-0.600000,-0.200000,"0"
"1009",16,928,251,-2,1,-0.600000,0.000000,"0"
"1009",17,927,251,-1,0,-0.800000,0.000000,"0"
"1009",18,925,250,-2,-1,-1.200000,0.000000,"0"
"1009",19,923,251,-2,1,-1.400000,0.000000,"0"
"1009",20,923,251,0,0,-1.400000,0.200000,"0"
"1009",21,922,250,-1,-1,-1.200000,-0.200000,"0"
"1009",22,920,251,-2,1,-1.400000,0.000000,"0"
"1009",23,920,251,0,0,-1.000000,0.200000,"0"
"1009",24,919,251,-1,0,-0.800000,0.000000,"0"
"1009",25,919,251,0,0,-0.800000,0.000000,"0"
"1009",26,918,251,-1,0,-0.800000,0.200000,"0"
"1009",27,917,251,-1,0,-0.600000,0.000000,"0"
"1009",28,916,251,-1,0,-0.800000,0.000000,"0"
"1009",29,916,251,0,0,-0.600000,0.000000,"0"
"1009",30,916,251,0,0,-0.600000,0.000000,"0"
"1009",31,916,251,0,0,-0.400000,0.000000,"0"
"1009",32,914,252,-2,1,-0.600000,0.200000,"0"
"1009",33,914,251,0,-1,-0.400000,0.000000,"0"
"1009",34,914,251,0,0,-0.400000,0.000000,"0"
"1009",35,914,251,0,0,-0.400000,0.000000,"0"
"1009",36,914,251,0,0,-0.400000,0.000000,"0"
"1009",37,913,251,-1,0,-0.200000,-0.200000,"0"
"1009",38,912,251,-1,0,-0.400000,0.000000,"0"
"1009",39,910,251,-2,0,-0.800000,0.000000,"0"
"1009",40,910,251,0,0,-0.800000,0.000000,"0"
"1009",41,910,251,0,0,-0.800000,0.000000,"0"
"1009",42,909,252,-1,1,-0.800000,0.200000,"0"
"1009",43,909,251,0,-1,-0.600000,0.000000,"0"
"1009",44,909,251,0,0,-0.200000,0.000000,"0"
"1009",45,909,251,0,0,-0.200000,0.000000,"0"
"1009",46,909,251,0,0,-0.200000,0.000000,"0"
"1009",47,904,250,-5,-1,-1.000000,-0.400000,"0"
"1009",48,903,251,-1,1,-1.200000,0.000000,"0"
"1009",49,901,252,-2,1,-1.600000,0.200000,"0"
"1009",50,899,251,-2,-1,-2.000000,0.000000,"0"
"1009",51,898,251,-1,0,-2.200000,0.000000,"0"
"1009",52,898,251,0,0,-1.200000,0.200000,"0"
"1009",53,898,251,0,0,-1.000000,0.000000,"0"
"1009",54,897,251,-1,0,-0.800000,-0.200000,"0"
"1009",55,896,252,-1,1,-0.600000,0.200000,"0"
"1009",56,896,251,0,-1,-0.400000,0.000000,"0"
"1009",57,895,251,-1,0,-0.600000,0.000000,"0"
"1009",58,893,252,-2,1,-1.000000,0.200000,"0"
"1009",59,893,251,0,-1,-0.800000,0.000000,"0"
"1009",60,892,252,-1,1,-0.800000,0.000000,"0"
"1009",61,892,251,0,-1,-0.800000,0.000000,"0"
"1009",62,891,252,-1,1,-0.800000,0.200000,"0"
"1009",63,891,252,0,0,-0.400000,0.000000,"0"
"1009",64,890,252,-1,0,-0.600000,0.200000,"0"
"1009",65,889,252,-1,0,-0.600000,0.000000,"0"
"1009",66,887,252,-2,0,-1.000000,0.200000,"0"
"1009",67,887,251,0,-1,-0.800000,-0.200000,"0"
"1009",68,886,252,-1,1,-1.000000,0.000000,"0"
"1009",69,884,251,-2,-1,-1.200000,-0.200000,"0"
"1009",70,882,252,-2,1,-1.400000,0.000000,"0"
"1009",71,879,252,-3,0,-1.600000,0.000000,"0"
"1009",72,879,251,0,-1,-1.600000,0.000000,"0"
"1009",73,875,252,-4,1,-2.200000,0.000000,"0"
"1009",74,874,252,-1,0,-2.000000,0.200000,"0"
"1009",75,874,252,0,0,-1.600000,0.000000,"0"
"1009",76,872,252,-2,0,-1.400000,0.000000,"0"
"1009",77,871,252,-1,0,-1.600000,0.200000,"0"
"1009",78,868,252,-3,0,-1.400000,0.000000,"0"
"1010",0,946,250,0,0,0.000000,0.000000,"0"
"1010",1,944,250,-2,0,0.000000,0.000000,"0"
"1010",2,943,251,-1,1,0.000000,0.000000,"0"
"1010",3,943,250,0,-1,0.000000,0.000000,"0"
"1010",4,942,250,-1,0,-0.800000,0.000000,"0"
"1010",5,941,251,-1,1,-1.000000,0.200000,"0"
"1010",6,939,250,-2,-1,-1.000000,0.000000,"0"
"1010",7,939,250,0,0,-0.800000,-0.200000,"0"
"1010",8,937,251,-2,1,-1.200000,0.200000,"0"
"1010",9,936,250,-1,-1,-1.200000,0.000000,"0"
"1010",10,936,250,0,0,-1.000000,-0.200000,"0"
"1010",11,936,250,0,0,-0.600000,0.000000,"0"
"1010",12,935,251,-1,1,-0.800000,0.200000,"0"
"1010",13,935,250,0,-1,-0.400000,-0.200000,"0"
"1010",14,934,251,-1,1,-0.400000,0.200000,"0"
"1010",15,934,250,0,-1,-0.400000,0.000000,"0"
"1010",16,933,251,-1,1,-0.600000,0.200000,"0"
"1010",17,933,250,0,-1,-0.400000,-0.200000,"0"
"1010",18,932,251,-1,1,-0.600000,0.200000,"0"
"1010",19,932,251,0,0,-0.400000,0.000000,"0"
"1010",20,932,250,0,-1,-0.400000,0.000000,"0"
"1010",21,931,251,-1,1,-0.400000,0.000000,"0"
"1010",22,930,251,-1,0,-0.600000,0.200000,"0"
"1010",23,930,251,0,0,-0.400000,0.000000,"0"
"1010",24,930,251,0,0,-0.400000,0.000000,"0"
"1010",25,930,250,0,-1,-0.400000,0.000000,"0"
"1010",26,930,250,0,0,-0.200000,-0.200000,"0"
"1010",27,930,250,0,0,0.000000,-0.200000,"0"
"1010",28,929,251,-1,1,-0.200000,0.000000,"0"
"1010",29,929,251,0,0,-0.200000,0.000000,"0"
"1010",30,928,250,-1,-1,-0.400000,0.000000,"0"
"1010",31,927,250,-1,0,-0.600000,0.000000,"0"
"1010",32,926,252,-1,2,-0.800000,0.400000,"0"
"1010",33,926,251,0,-1,-0.600000,0.000000,"0"
"1010",34,926,250,0,-1,-0.600000,-0.200000,"0"
"1010",35,924,251,-2,1,-0.800000,0.200000,"0"
"1010",36,923,251,-1,0,-0.800000,0.200000,"0"
"1010",37,923,250,0,-1,-0.600000,-0.400000,"0"
"1010",38,922,251,-1,1,-0.800000,0.000000,"0"
"1010",39,922,251,0,0,-0.800000,0.200000,"0"
"1010",40,920,251,-2,0,-0.800000,0.000000,"0"
"1010",41,920,251,0,0,-0.600000,0.000000,"0"
"1010",42,919,252,-1,1,-0.800000,0.400000,"0"
"1010",43,919,251,0,-1,-0.600000,0.000000,"0"
"1010",44,919,251,0,0,-0.600000,0.000000,"0"
"1010",45,916,251,-3,0,-0.800000,0.000000,"0"
"1010",46,916,251,0,0,-0.800000,0.000000,"0"
"1010",47,916,251,0,0,-0.600000,-0.200000,"0"
"1010",48,915,251,-1,0,-0.800000,0.000000,"0"
"1010",49,914,252,-1,1,-1.000000,0.200000,"0"
"1010",50,914,251,0,-1,-0.400000,0.000000,"0"
"1010",51,913,251,-1,0,-0.600000,0.000000,"0"
"1010",52,913,251,0,0,-0.600000,0.000000,"0"
"1010",53,912,252,-1,1,-0.600000,0.200000,"0"
"1010",54,912,251,0,-1,-0.400000,-0.200000,"0"
"1010",55,912,251,0,0,-0.400000,0.000000,"0"
"1010",56,910,251,-2,0,-0.600000,0.000000,"0"
"1010",57,909,252,-1,1,-0.800000,0.200000,"0"
"1010",58,909,251,0,-1,-0.600000,-0.200000,"0"
"1010",59,908,250,-1,-1,-0.800000,-0.200000,"0"
"1010",60,905,251,-3,1,-1.400000,0.000000,"0"
"1010",61,895,252,-10,1,-3.000000,0.200000,"0"
"1010",62,895,251,0,-1,-2.800000,-0.200000,"0"
"1010",63,894,252,-1,1,-3.000000,0.200000,"0"
"1010",64,892,251,-2,-1,-3.200000,0.200000,"0"
"1010",65,891,252,-1,1,-2.800000,0.200000,"0"
"1010",66,889,252,-2,0,-1.200000,0.000000,"0"
"1010",67,889,251,0,-1,-1.200000,0.000000,"0"
"1010",68,888,252,-1,1,-1.200000,0.000000,"0"
"1010",69,888,252,0,0,-0.800000,0.200000,"0"
"1010",70,882,252,-6,0,-1.800000,0.000000,"0"
"1010",71,879,252,-3,0,-2.000000,0.000000,"0"
"1010",72,873,252,-6,0,-3.200000,0.200000,"0"
"1010",73,871,252,-2,0,-3.400000,0.000000,"0"
"1010",74,870,252,-1,0,-3.600000,0.000000,"0"
"1010",75,864,252,-6,0,-3.600000,0.000000,"0"
"1011",0,947,250,0,0,0.000000,0.000000,"0"
"1011",1,943,250,-4,0,0.000000,0.000000,"0"
"1011",2,940,250,-3,0,0.000000,0.000000,"0"
"1011",3,939,250,-1,0,0.000000,0.000000,"0"
"1011",4,938,250,-1,0,-1.800000,0.000000,"0"
"1011",5,937,250,-1,0,-2.000000,0.000000,"0"
"1011",6,936,251,-1,1,-1.400000,0.200000,"0"
"1011",7,936,251,0,0,-0.800000,0.200000,"0"
"1011",8,936,250,0,-1,-0.600000,0.000000,"0"
"1011",9,936,250,0,0,-0.400000,0.000000,"0"
"1011",10,934,251,-2,1,-0.600000,0.200000,"0"
"1011",11,934,251,0,0,-0.400000,0.000000,"0"
"1011",12,934,250,0,-1,-0.400000,-0.200000,"0"
"1011",13,934,250,0,0,-0.400000,0.000000,"0"
"1011",14,932,250,-2,0,-0.800000,0.000000,"0"
"1011",15,931,251,-1,1,-0.600000,0.000000,"0"
"1011",16,930,251,-1,0,-0.800000,0.000000,"0"
"1011",17,930,251,0,0,-0.800000,0.200000,"0"
"1011",18,930,251,0,0,-0.800000,0.200000,"0"
"1011",19,930,250,0,-1,-0.400000,0.000000,"0"
"1011",20,928,252,-2,2,-0.600000,0.200000,"0"
"1011",21,928,251,0,-1,-0.400000,0.000000,"0"
"1011",22,928,251,0,0,-0.400000,0.000000,"0"
"1011",23,926,251,-2,0,-0.800000,0.000000,"0"
"1011",24,925,251,-1,0,-1.000000,0.200000,"0"
"1011",25,925,251,0,0,-0.600000,-0.200000,"0"
"1011",26,924,251,-1,0,-0.800000,0.000000,"0"
"1011",27,922,250,-2,-1,-1.200000,-0.200000,"0"
"1011",28,920,251,-2,1,-1.200000,0.000000,"0"
"1011",29,920,251,0,0,-1.000000,0.000000,"0"
"1011",30,920,251,0,0,-1.000000,0.000000,"0"
"1011",31,918,251,-2,0,-1.200000,0.000000,"0"
"1011",32,918,251,0,0,-0.800000,0.200000,"0"
"1011",33,918,251,0,0,-0.400000,0.000000,"0"
"1011",34,915,252,-3,1,-1.000000,0.200000,"0"
"1011",35,915,250,0,-2,-1.000000,-0.200000,"0"
"1011",36,913,251,-2,1,-1.000000,0.000000,"0"
"1011",37,912,251,-1,0,-1.200000,0.000000,"0"
"1011",38,911,251,-1,0,-1.400000,0.000000,"0"
"1011",39,911,251,0,0,-0.800000,-0.200000,"0"
"1011",40,910,250,-1,-1,-1.000000,0.000000,"0"
"1011",41,909,251,-1,1,-0.800000,0.000000,"0"
"1011",42,909,251,0,0,-0.600000,0.000000,"0"
"1011",43,907,251,-2,0,-0.800000,0.000000,"0"
"1011",44,906,252,-1,1,-1.000000,0.200000,"0"
"1011",45,906,252,0,0,-0.800000,0.400000,"0"
"1011",46,906,251,0,-1,-0.600000,0.000000,"0"
"1011",47,906,251,0,0,-0.600000,0.000000,"0"
"1011",48,903,251,-3,0,-0.800000,0.000000,"0"
"1011",49,902,251,-1,0,-0.800000,-0.200000,"0"
"1011",50,901,252,-1,1,-1.000000,0.000000,"0"
"1011",51,901,251,0,-1,-1.000000,0.000000,"0"
"1011",52,899,252,-2,1,-1.400000,0.200000,"0"
"1011",53,897,252,-2,0,-1.200000,0.200000,"0"
"1011",54,897,251,0,-1,-1.000000,0.000000,"0"
"1011",55,895,252,-2,1,-1.200000,0.000000,"0"
"1011",56,895,252,0,0,-1.200000,0.200000,"0"
"1011",57,894,252,-1,0,-1.000000,0.000000,"0"
"1011",58,894,251,0,-1,-0.600000,-0.200000,"0"
"1011",59,893,252,-1,1,-0.800000,0.200000,"0"
"1011",60,892,251,-1,-1,-0.600000,-0.200000,"0"
"1011",61,890,252,-2,1,-1.000000,0.000000,"0"
"1011",62,889,252,-1,0,-1.000000,0.000000,"0"
"1011",63,887,252,-2,0,-1.400000,0.200000,"0"
"1011",64,887,252,0,0,-1.200000,0.000000,"0"
"1011",65,887,251,0,-1,-1.000000,0.000000,"0"
"1011",66,887,251,0,0,-0.600000,-0.200000,"0"
"1011",67,884,252,-3,1,-1.000000,0.000000,"0"
"1011",68,883,252,-1,0,-0.800000,0.000000,"0"
"1011",69,882,252,-1,0,-1.000000,0.000000,"0"
"1011",70,881,252,-1,0,-1.200000,0.200000,"0"
"1011",71,880,251,-1,-1,-1.400000,0.000000,"0"
"1011",72,878,252,-2,1,-1.200000,0.000000,"0"
"1011",73,878,252,0,0,-1.000000,0.000000,"0"
"1011",74,867,252,-11,0,-3.000000,0.000000,"0"
"1012",0,945,250,0,0,0.000000,0.000000,"0"
"1012",1,941,250,-4,0,0.000000,0.000000,"0"
"1012",2,941,250,0,0,0.000000,0.000000,"0"
"1012",3,940,250,-1,0,0.000000,0.000000,"0"
"1012",4,940,250,0,0,-1.000000,0.000000,"0"
"1012",5,939,251,-1,1,-1.200000,0.200000,"0"
"1012",6,939,250,0,-1,-0.400000,0.000000,"0"
"1012",7,939,250,0,0,-0.400000,0.000000,"0"
"1012",8,938,251,-1,1,-0.400000,0.200000,"0"
"1012",9,938,251,0,0,-0.400000,0.200000,"0"
"1012",10,938,250,0,-1,-0.200000,-0.200000,"0"
"1012",11,937,250,-1,0,-0.400000,0.000000,"0"
"1012",12,936,250,-1,0,-0.600000,0.000000,"0"
"1012",13,935,251,-1,1,-0.600000,0.000000,"0"
"1012",14,933,250,-2,-1,-1.000000,-0.200000,"0"
"1012",15,933,250,0,0,-1.000000,0.000000,"0"
"1012",16,932,251,-1,1,-1.000000,0.200000,"0"
"1012",17,932,251,0,0,-0.800000,0.200000,"0"
"1012",18,931,251,-1,0,-0.800000,0.000000,"0"
"1012",19,931,251,0,0,-0.400000,0.200000,"0"
"1012",20,931,251,0,0,-0.400000,0.200000,"0"
"1012",21,931,251,0,0,-0.200000,0.000000,"0"
"1012",22,931,251,0,0,-0.200000,0.000000,"0"
"1012",23,930,251,-1,0,-0.200000,0.000000,"0"
"1012",24,930,251,0,0,-0.200000,0.000000,"0"
"1012",25,928,251,-2,0,-0.600000,0.000000,"0"
"1012",26,927,251,-1,0,-0.800000,0.000000,"0"
"1012",27,927,251,0,0,-0.800000,0.000000,"0"
"1012",28,926,251,-1,0,-0.800000,0.000000,"0"
"1012",29,926,250,0,-1,-0.800000,-0.200000,"0"
"1012",30,924,251,-2,1,-0.800000,0.000000,"0"
"1012",31,923,251,-1,0,-0.800000,0.000000,"0"
"1012",32,923,251,0,0,-0.800000,0.000000,"0"
"1012",33,922,252,-1,1,-0.800000,0.200000,"0"
"1012",34,922,251,0,-1,-0.800000,0.200000,"0"
"1012",35,921,251,-1,0,-0.600000,0.000000,"0"
"1012",36,919,251,-2,0,-0.800000,0.000000,"0"
"1012",37,919,251,0,0,-0.800000,0.000000,"0"
"1012",38,917,252,-2,1,-1.000000,0.000000,"0"
"1012",39,917,251,0,-1,-1.000000,0.000000,"0"
"1012",40,917,251,0,0,-0.800000,0.000000,"0"
"1012",41,915,251,-2,0,-0.800000,0.000000,"0"
"1012",42,915,251,0,0,-0.800000,0.000000,"0"
"1012",43,913,252,-2,1,-0.800000,0.000000,"0"
"1012",44,913,251,0,-1,-0.800000,0.000000,"0"
"1012",45,912,251,-1,0,-1.000000,0.000000,"0"
"1012",46,911,251,-1,0,-0.800000,0.000000,"0"
"1012",47,911,251,0,0,-0.800000,0.000000,"0"
"1012",48,909,252,-2,1,-0.800000,0.000000,"0"
"1012",49,905,251,-4,-1,-1.600000,0.000000,"0"
"1012",50,905,251,0,0,-1.400000,0.000000,"0"
"1012",51,902,251,-3,0,-1.800000,0.000000,"0"
"1012",52,901,251,-1,0,-2.000000,0.000000,"0"
"1012",53,899,252,-2,1,-2.000000,0.000000,"0"
"1012",54,899,251,0,-1,-1.200000,0.000000,"0"
"1012",55,898,252,-1,1,-1.400000,0.200000,"0"
"1012",56,898,251,0,-1,-0.800000,0.000000,"0"
"1012",57,897,251,-1,0,-0.800000,0.000000,"0"
"1012",58,896,252,-1,1,-0.600000,0.000000,"0"
"1012",59,894,251,-2,-1,-1.000000,0.000000,"0"
"1012",60,893,250,-1,-1,-1.000000,-0.400000,"0"
"1012",61,892,252,-1,2,-1.200000,0.200000,"0"
"1012",62,892,251,0,-1,-1.000000,0.000000,"0"
"1012",63,892,251,0,0,-0.800000,-0.200000,"0"
"1012",64,891,251,-1,0,-0.600000,0.000000,"0"
"1012",65,890,251,-1,0,-0.600000,0.200000,"0"
"1012",66,888,251,-2,0,-0.800000,-0.200000,"0"
"1012",67,887,252,-1,1,-1.000000,0.200000,"0"
"1012",68,886,251,-1,-1,-1.200000,0.000000,"0"
"1012",69,885,251,-1,0,-1.200000,0.000000,"0"
"1012",70,883,252,-2,1,-1.400000,0.200000,"0"
"1012",71,881,252,-2,0,-1.400000,0.200000,"0"
"1012",72,881,251,0,-1,-1.200000,-0.200000,"0"
"1012",73,880,251,-1,0,-1.200000,0.000000,"0"
"1012",74,878,252,-2,1,-1.400000,0.200000,"0"
"1012",75,876,252,-2,0,-1.400000,0.000000,"0"
"1012",76,874,252,-2,0,-1.400000,0.000000,"0"
"1012",77,873,252,-1,0,-1.600000,0.200000,"0"
"1012",78,873,252,0,0,-1.400000,0.200000,"0"
"1012",79,872,252,-1,0,-1.200000,0.000000,"0"
"1012",80,869,252,-3,0,-1.400000,0.000000,"0"
"1013",0,946,250,0,0,0.000000,0.000000,"0"
"1013",1,946,250,0,0,0.000000,0.000000,"0"
"1013",2,945,250,-1,0,0.000000,0.000000,"0"
"1013",3,944,250,-1,0,0.000000,0.000000,"0"
"1013",4,940,251,-4,1,-1.200000,0.200000,"0"
"1013",5,939,250,-1,-1,-1.400000,0.000000,"0"
"1013",6,938,250,-1,0,-1.600000,0.000000,"0"
"1013",7,936,251,-2,1,-1.800000,0.200000,"0"
"1013",8,936,250,0,-1,-1.600000,0.000000,"0"
"1013",9,936,250,0,0,-0.800000,-0.200000,"0"
"1013",10,935,251,-1,1,-0.800000,0.200000,"0"
"1013",11,934,251,-1,0,-0.800000,0.200000,"0"
"1013",12,932,251,-2,0,-0.800000,0.000000,"0"
"1013",13,931,251,-1,0,-1.000000,0.200000,"0"
"1013",14,931,250,0,-1,-1.000000,0.000000,"0"
"1013",15,931,250,0,0,-0.800000,-0.200000,"0"
"1013",16,930,251,-1,1,-0.800000,0.000000,"0"
"1013",17,930,251,0,0,-0.400000,0.000000,"0"
"1013",18,929,251,-1,0,-0.400000,0.000000,"0"
"1013",19,928,251,-1,0,-0.600000,0.200000,"0"
"1013",20,928,251,0,0,-0.600000,0.200000,"0"
"1013",21,928,251,0,0,-0.400000,0.000000,"0"
"1013",22,927,250,-1,-1,-0.600000,-0.200000,"0"
"1013",23,926,251,-1,1,-0.600000,0.000000,"0"
"1013",24,925,251,-1,0,-0.600000,0.000000,"0"
"1013",25,925,251,0,0,-0.600000,0.000000,"0"
"1013",26,924,251,-1,0,-0.800000,0.000000,"0"
"1013",27,923,250,-1,-1,-0.800000,0.000000,"0"
